prices,market_caps,total_volumes,date,year
1.0,1451590.9999999998,43412.00000000001,2016-03-26 00:00:00.000,2016
1.0,1451591.0,111749.0,2016-03-27 00:00:00.000,2016
1.0,1451591.0,110967.00000000003,2016-03-28 00:00:00.000,2016
1.0,1451590.9999999998,1043750.0,2016-03-29 00:00:00.000,2016
1.0,1451591.0,204435.00000000003,2016-03-30 00:00:00.000,2016
1.0,1451591.0,147568.0,2016-03-31 00:00:00.000,2016
1.0,1451591.0,49964.99999999999,2016-04-01 00:00:00.000,2016
1.0,1451590.9999999998,103217.99999999999,2016-04-02 00:00:00.000,2016
1.0,1451590.9999999998,85039.00000000001,2016-04-03 00:00:00.000,2016
1.0,1451590.9999999998,488661.9999999999,2016-04-04 00:00:00.000,2016
1.0,1451591.0,105465.00000000001,2016-04-05 00:00:00.000,2016
1.0,1451590.9999999998,82070.99999999997,2016-04-06 00:00:00.000,2016
1.0,1451590.9999999995,43802.00000000002,2016-04-07 00:00:00.000,2016
1.0,1451591.0,439805.9999999999,2016-04-08 00:00:00.000,2016
1.0,1451591.0,140003.0,2016-04-09 00:00:00.000,2016
1.0,1451591.0,172845.0,2016-04-10 00:00:00.000,2016
1.0,1451591.0,39544.0,2016-04-11 00:00:00.000,2016
1.0,1451591.0,429931.0000000002,2016-04-12 00:00:00.000,2016
1.0,1451591.0,177837.0,2016-04-13 00:00:00.000,2016
1.0,1451591.0,348715.0,2016-04-14 00:00:00.000,2016
1.0,1451590.9999999998,79125.0,2016-04-15 00:00:00.000,2016
1.0,1451591.0,62183.000000000015,2016-04-16 00:00:00.000,2016
1.0,1451591.0,123587.0,2016-04-17 00:00:00.000,2016
1.0,1451591.0,164377.0,2016-04-18 00:00:00.000,2016
1.0,1451591.0,115333.99999999999,2016-04-19 00:00:00.000,2016
1.0,1451591.0,103245.0,2016-04-20 00:00:00.000,2016
1.0,1451590.9999999998,276926.0,2016-04-21 00:00:00.000,2016
1.0,1451591.0,145065.00000000003,2016-04-22 00:00:00.000,2016
1.0,1451591.0,513383.99999999994,2016-04-23 00:00:00.000,2016
1.0,1451590.9999999998,67875.00000000001,2016-04-24 00:00:00.000,2016
1.0,1451591.0,64411.0,2016-04-25 00:00:00.000,2016
1.0,1451591.0,525358.0000000001,2016-04-26 00:00:00.000,2016
1.0,1451591.0,480036.0,2016-04-27 00:00:00.000,2016
1.0,1451590.9999999998,542470.9999999999,2016-04-28 00:00:00.000,2016
1.0,1951591.0,147797.0,2016-04-29 00:00:00.000,2016
1.0,1951590.9999999995,453717.0000000002,2016-04-30 00:00:00.000,2016
1.0,1951591.0,46714.0,2016-05-01 00:00:00.000,2016
1.0,1951591.0,195764.00000000003,2016-05-02 00:00:00.000,2016
1.0,1951590.9999999998,408014.0,2016-05-03 00:00:00.000,2016
1.0,1951590.9999999998,215836.99999999997,2016-05-04 00:00:00.000,2016
1.0,1951591.0,740925.0,2016-05-05 00:00:00.000,2016
1.0,1951590.9999999995,2760419.9999999995,2016-05-06 00:00:00.000,2016
1.0,1951591.0,73323.99999999999,2016-05-07 00:00:00.000,2016
1.0,1951591.0,79991.0,2016-05-08 00:00:00.000,2016
1.0,1951591.0,324652.0,2016-05-09 00:00:00.000,2016
1.0,1951591.0,6093660.000000001,2016-05-10 00:00:00.000,2016
1.0,1951591.0,278672.0,2016-05-11 00:00:00.000,2016
